year,species_code,sex,sex_desc,iss,nss,nhl
2014,10210,4,total_post,171.74275441208678,790,52
2014,10210,12,female_male,222.87526902259913,790,52
2014,21720,0,total_pre,130.49931635817663,1420,119
2014,21720,1,male,101.93290093910738,671,104
2014,21720,2,female,122.9702838150143,747,110
2014,21720,4,total_post,130.69972758897632,1420,119
2014,21720,12,female_male,246.08411282723793,1418,119
2014,21740,0,total_pre,110.68293610085227,2099,316
2014,21740,1,male,86.3998176187092,859,297
2014,21740,2,female,85.85090324097213,914,306
2014,21740,4,total_post,125.23420933422553,2099,316
2014,21740,12,female_male,195.38445531148827,1773,315
2015,10210,0,total_pre,233.44816032502527,875,73
2015,10210,1,male,109.51022910570337,393,47
2015,10210,2,female,151.1800716542628,482,57
2015,10210,4,total_post,216.42839260398958,875,73
2015,10210,12,female_male,269.13595081929986,875,73
2015,21720,0,total_pre,84.39182860591062,1819,231
2015,21720,1,male,65.36010517982318,922,218
2015,21720,2,female,91.0998044340175,888,215
2015,21720,4,total_post,85.50828875557741,1819,231
2015,21720,12,female_male,174.31572887244747,1810,231
2015,21740,0,total_pre,106.36878371201276,2320,354
2015,21740,1,male,94.59181449685805,1003,333
2015,21740,2,female,79.13957324768874,1058,341
2015,21740,4,total_post,105.5327184302832,2320,354
2015,21740,12,female_male,187.71991444536286,2061,353
2016,10210,0,total_pre,255.58473455296397,876,69
2016,10210,1,male,123.16944882563484,380,61
2016,10210,2,female,150.4908375511686,495,67
2016,10210,4,total_post,226.0436096912632,876,69
2016,10210,12,female_male,283.37701615155896,875,69
2016,21720,0,total_pre,147.7223858998974,1624,257
2016,21720,1,male,146.3850886039777,786,235
2016,21720,2,female,114.53344975178835,827,234
2016,21720,4,total_post,152.93828885721874,1624,257
2016,21720,12,female_male,285.2461709909225,1613,257
2016,21740,0,total_pre,125.72257761025426,1766,342
2016,21740,1,male,93.97024908045118,862,322
2016,21740,2,female,111.18875083719932,826,315
2016,21740,4,total_post,120.37974220696681,1766,342
2016,21740,12,female_male,218.67284687443984,1688,342
2017,10210,0,total_pre,292.62780874506643,1422,128
2017,10210,1,male,184.9423358935486,682,94
2017,10210,2,female,191.13708539874068,740,105
2017,10210,4,total_post,272.42419819590407,1422,128
2017,10210,12,female_male,388.27740062682614,1422,128
2017,21720,0,total_pre,147.47467181999556,1744,441
2017,21720,1,male,120.81430773883812,844,414
2017,21720,2,female,125.57506803497277,886,420
2017,21720,4,total_post,142.13618750106727,1744,441
2017,21720,12,female_male,269.836086298367,1730,441
2017,21740,0,total_pre,247.081354401329,1623,339
2017,21740,1,male,182.5443886257906,777,329
2017,21740,2,female,162.01386367637423,743,324
2017,21740,4,total_post,233.37797551969345,1623,339
2017,21740,12,female_male,369.54769169829405,1520,339
2018,10210,0,total_pre,177.59699553876092,720,68
2018,10210,1,male,114.09231855775239,309,53
2018,10210,2,female,157.47267550357677,411,61
2018,10210,4,total_post,165.63873056058867,720,68
2018,10210,12,female_male,279.8786216457459,720,68
2018,21720,0,total_pre,130.0585742760753,1339,355
2018,21720,1,male,108.41146413447163,627,315
2018,21720,2,female,92.79322833800892,711,336
2018,21720,4,total_post,120.49895330641911,1339,355
2018,21720,12,female_male,220.68589826367378,1338,355
2018,21740,0,total_pre,161.66728350823382,1486,338
2018,21740,1,male,117.95329315905126,720,313
2018,21740,2,female,116.64040990005562,704,311
2018,21740,4,total_post,156.64708739641327,1486,338
2018,21740,12,female_male,251.1577212199353,1424,335
2019,10210,0,total_pre,203.64906710177658,832,67
2019,10210,1,male,111.5650443302995,366,50
2019,10210,2,female,150.74145347703032,466,61
2019,10210,4,total_post,199.18654283961075,832,67
2019,10210,12,female_male,267.8831149647186,832,67
2019,21720,0,total_pre,188.34175918098236,1824,463
2019,21720,1,male,134.95870608007982,874,421
2019,21720,2,female,129.637513332467,945,438
2019,21720,4,total_post,152.9647234733997,1824,463
2019,21720,12,female_male,292.0296499897588,1819,463
2019,21740,0,total_pre,121.38138712104828,1519,312
2019,21740,1,male,91.34048168324705,746,296
2019,21740,2,female,77.68870191487638,699,282
2019,21740,4,total_post,123.07554476123477,1519,312
2019,21740,12,female_male,189.02407263882105,1445,312
2021,10210,0,total_pre,102.36887944166156,983,200
2021,10210,1,male,80.14052231073796,344,151
2021,10210,2,female,61.08092131890907,639,193
2021,10210,4,total_post,102.14952113553515,983,200
2021,10210,12,female_male,137.126655813296,983,200
2021,21720,0,total_pre,184.8438294591857,1757,465
2021,21720,1,male,175.27437841360276,837,418
2021,21720,2,female,146.658631602035,919,439
2021,21720,4,total_post,194.72965506302901,1757,465
2021,21720,12,female_male,352.90026010107204,1756,465
2021,21740,0,total_pre,164.15064825479664,2050,451
2021,21740,1,male,106.72071647600865,929,405
2021,21740,2,female,113.83044386358581,1053,418
2021,21740,4,total_post,148.53250294111507,2050,451
2021,21740,12,female_male,231.5207106354578,1982,450
2022,10210,0,total_pre,244.8543917764804,943,318
2022,10210,1,male,121.49315179322724,378,244
2022,10210,2,female,143.8528487779993,561,299
2022,10210,4,total_post,244.7592606665265,943,318
2022,10210,12,female_male,275.7542975828092,939,318
2022,21720,0,total_pre,181.46757547021195,1781,457
2022,21720,1,male,162.7661825556395,852,413
2022,21720,2,female,135.86866896407994,906,432
2022,21720,4,total_post,178.16114885797774,1781,457
2022,21720,12,female_male,325.2687295935134,1758,454
2022,21740,0,total_pre,190.3953580372894,1980,448
2022,21740,1,male,125.97378409522175,800,375
2022,21740,2,female,131.87624343158748,967,412
2022,21740,4,total_post,182.48097897714104,1980,448
2022,21740,12,female_male,277.092640992772,1767,426
2023,21740,0,total_pre,128.73643255324404,1677,347
2023,21740,1,male,81.59678442441562,667,308
2023,21740,2,female,90.12400215816352,836,328
2023,21740,4,total_post,130.07678836781946,1677,347
2023,21740,12,female_male,185.37485675911682,1503,347
