year,species_code,sex,sex_desc,iss,nss,nhl
2022,21720,1,male,2168.4372745980045,852,413
2022,21720,2,female,2314.1847092204625,906,432
2022,21720,4,total_post,4586.190857486692,1781,457
2022,21720,12,female_male,4927.036398884332,1758,454
2022,21740,0,total_pre,2523.607636797611,1980,448
2022,21740,1,male,896.6464130527236,800,375
2022,21740,2,female,1056.4562012704882,967,412
2022,21740,4,total_post,2397.9358934170828,1980,448
2022,21740,12,female_male,2134.455032650946,1767,426
2023,21740,0,total_pre,2982.1884203101595,1677,347
2023,21740,1,male,793.3798553676438,667,308
2023,21740,2,female,1115.3522132552555,836,328
2023,21740,4,total_post,2807.0204517551288,1677,347
